order,date,coin,futures,type,sum,fee
1232047073411092486,2024-10-21 01:00:33,USDT,BTCUSDT,contract_margin_settle_fee,-0.0078011471,0
1232047062963081222,2024-10-21 01:00:30,USDT,ETHUSDT,contract_margin_settle_fee,-0.0217298774,0
1232047049822326791,2024-10-21 01:00:27,USDT,SOLUSDT,contract_margin_settle_fee,-0.0124558992,0
1231926266999492632,2024-10-20 17:00:30,USDT,BTCUSDT,contract_margin_settle_fee,-0.0080317458,0
1231926266382929920,2024-10-20 17:00:30,USDT,SOLUSDT,contract_margin_settle_fee,-0.007782318,0
1231926230068645901,2024-10-20 17:00:22,USDT,ETHUSDT,contract_margin_settle_fee,-0.019323339,0
1231805488115109888,2024-10-20 09:00:34,USDT,BTCUSDT,contract_margin_settle_fee,-0.0080655714,0
1231805456318091267,2024-10-20 09:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.020372275,0
1231805450634809361,2024-10-20 09:00:25,USDT,SOLUSDT,contract_margin_settle_fee,-0.005237364,0
1231684679044321294,2024-10-20 01:00:31,USDT,BTCUSDT,contract_margin_settle_fee,-0.0076569136,0
1231684676628402179,2024-10-20 01:00:31,USDT,ETHUSDT,contract_margin_settle_fee,-0.0213184125,0
1231684636933509133,2024-10-20 01:00:21,USDT,SOLUSDT,contract_margin_settle_fee,-0.011023785,0
1231563884301275138,2024-10-19 17:00:32,USDT,BTCUSDT,contract_margin_settle_fee,-0.008185764,0
1231563862977433606,2024-10-19 17:00:26,USDT,ETHUSDT,contract_margin_settle_fee,-0.018887442,0
1231563858137206789,2024-10-19 17:00:25,USDT,SOLUSDT,contract_margin_settle_fee,-0.008916567,0
1231443081517748266,2024-10-19 09:00:30,USDT,SOLUSDT,contract_margin_settle_fee,-0.006026475,0
1231443077751263266,2024-10-19 09:00:29,USDT,BTCUSDT,contract_margin_settle_fee,-0.0086777068,0
1231443071363338240,2024-10-19 09:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.020330233,0
1231322297528897579,2024-10-19 01:00:33,USDT,BTCUSDT,contract_margin_settle_fee,-0.0086182992,0
1231322284048404506,2024-10-19 01:00:30,USDT,ETHUSDT,contract_margin_settle_fee,-0.0210790104,0
1231322269368340499,2024-10-19 01:00:26,USDT,SOLUSDT,contract_margin_settle_fee,-0.0049246752,0
1231201482242150428,2024-10-18 17:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.0083146239,0
1231201477359980566,2024-10-18 17:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.0207947376,0
1231201468379975701,2024-10-18 17:00:25,USDT,SOLUSDT,contract_margin_settle_fee,-0.0116922204,0
1231080694126104583,2024-10-18 09:00:30,USDT,BTCUSDT,contract_margin_settle_fee,-0.0081537,0
1231080681006321668,2024-10-18 09:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.0186937163,0
1231080669354545158,2024-10-18 09:00:24,USDT,SOLUSDT,contract_margin_settle_fee,-0.003046329,0
1230959900708458538,2024-10-18 01:00:31,USDT,BTCUSDT,contract_margin_settle_fee,-0.007751276,0
1230959886485573633,2024-10-18 01:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.0209683985,0
1230959882505179154,2024-10-18 01:00:26,USDT,SOLUSDT,contract_margin_settle_fee,-0.008575023,0
1230839094624014392,2024-10-17 17:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.0086476416,0
1230839083597189139,2024-10-17 17:00:26,USDT,SOLUSDT,contract_margin_settle_fee,-0.0110944416,0
1230839073988038660,2024-10-17 17:00:23,USDT,ETHUSDT,contract_margin_settle_fee,-0.0211696485,0
1230718307384578071,2024-10-17 09:00:30,USDT,BTCUSDT,contract_margin_settle_fee,-0.0080065104,0
1230718287147061276,2024-10-17 09:00:25,USDT,ETHUSDT,contract_margin_settle_fee,-0.0213384668,0
1230718271225483285,2024-10-17 09:00:22,USDT,SOLUSDT,contract_margin_settle_fee,-0.0117152256,0
1230597511181914148,2024-10-17 01:00:30,USDT,BTCUSDT,contract_margin_settle_fee,-0.0083818792,0
1230597502239657994,2024-10-17 01:00:28,USDT,SOLUSDT,contract_margin_settle_fee,-0.0052739478,0
1230597499949568029,2024-10-17 01:00:28,USDT,ETHUSDT,contract_margin_settle_fee,-0.0204654576,0
1230476710550065177,2024-10-16 17:00:29,USDT,BTCUSDT,contract_margin_settle_fee,-0.0075864768,0
1230476703730126864,2024-10-16 17:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.020071513,0
1230476699250610185,2024-10-16 17:00:26,USDT,SOLUSDT,contract_margin_settle_fee,-0.011300553,0
1230355910014685192,2024-10-16 09:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.006897395,0
1230355897905729558,2024-10-16 09:00:25,USDT,SOLUSDT,contract_margin_settle_fee,-0.003225369,0
1230355897754734608,2024-10-16 09:00:25,USDT,ETHUSDT,contract_margin_settle_fee,-0.019339117,0
1230235123358257161,2024-10-16 01:00:30,USDT,BTCUSDT,contract_margin_settle_fee,-0.0065719976,0
1230235109068263447,2024-10-16 01:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.0202545252,0
1230235103993155588,2024-10-16 01:00:26,USDT,SOLUSDT,contract_margin_settle_fee,-0.007610502,0
1230114323196170271,2024-10-15 17:00:29,USDT,BTCUSDT,contract_margin_settle_fee,-0.007394128,0
1230114313469579265,2024-10-15 17:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.0210721329,0
1230114280644956175,2024-10-15 17:00:19,USDT,SOLUSDT,contract_margin_settle_fee,-0.0104830524,0
1229993528654450697,2024-10-15 09:00:30,USDT,ETHUSDT,contract_margin_settle_fee,-0.0197711388,0
1229993527920447488,2024-10-15 09:00:29,USDT,BTCUSDT,contract_margin_settle_fee,-0.0084674826,0
1229993522497212424,2024-10-15 09:00:28,USDT,SOLUSDT,contract_margin_settle_fee,-0.0120027276,0
1229872729339613230,2024-10-15 01:00:29,USDT,BTCUSDT,contract_margin_settle_fee,-0.0077973102,0
1229872700445052961,2024-10-15 01:00:22,USDT,SOLUSDT,contract_margin_settle_fee,-0.0105852096,0
1229872681650376705,2024-10-15 01:00:17,USDT,ETHUSDT,contract_margin_settle_fee,-0.0204272523,0
1229751923896897541,2024-10-14 17:00:27,USDT,SOLUSDT,contract_margin_settle_fee,-0.008366979,0
1229751922198204432,2024-10-14 17:00:26,USDT,BTCUSDT,contract_margin_settle_fee,-0.0073098939,0
1229751911355928583,2024-10-14 17:00:24,USDT,ETHUSDT,contract_margin_settle_fee,-0.0201032188,0
1229631151861813291,2024-10-14 09:00:32,USDT,BTCUSDT,contract_margin_settle_fee,-0.0082052668,0
1229631130898681864,2024-10-14 09:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.0200523246,0
1229631110807965702,2024-10-14 09:00:22,USDT,SOLUSDT,contract_margin_settle_fee,-0.0076177566,0
1229510338735132705,2024-10-14 01:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.004273052,0
1229510327641198612,2024-10-14 01:00:25,USDT,SOLUSDT,contract_margin_settle_fee,-0.0011513502,0
1229510311933530121,2024-10-14 01:00:22,USDT,ETHUSDT,contract_margin_settle_fee,-0.0126105091,0
1229389547896983594,2024-10-13 17:00:29,USDT,BTCUSDT,contract_margin_settle_fee,-0.0026744495,0
1229389539894251542,2024-10-13 17:00:27,USDT,SOLUSDT,contract_margin_settle_fee,-0.0053170284,0
1229389530352209943,2024-10-13 17:00:25,USDT,ETHUSDT,contract_margin_settle_fee,-0.002731904,0
1229268756748455950,2024-10-13 09:00:30,USDT,BTCUSDT,contract_margin_settle_fee,-0.0011935686,0
1229268739409203207,2024-10-13 09:00:26,USDT,ETHUSDT,contract_margin_settle_fee,-0.00689948,0
1229268732547321877,2024-10-13 09:00:25,USDT,SOLUSDT,contract_margin_settle_fee,-0.0064983396,0
1229147948914987060,2024-10-13 01:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.00631776,0
1229147939255504923,2024-10-13 01:00:25,USDT,SOLUSDT,contract_margin_settle_fee,-0.0001755816,0
1229147936076222504,2024-10-13 01:00:25,USDT,ETHUSDT,contract_margin_settle_fee,-0.015593508,0
1229027168805867533,2024-10-12 17:00:31,USDT,BTCUSDT,contract_margin_settle_fee,0.001200005306,0
1229027153983197215,2024-10-12 17:00:28,USDT,ETHUSDT,contract_margin_settle_fee,-0.0128044938,0
1229027152125120529,2024-10-12 17:00:27,USDT,SOLUSDT,contract_margin_settle_fee,0.004732731171,0
1228906359856713741,2024-10-12 09:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.0054582582,0
1228906350188843012,2024-10-12 09:00:26,USDT,ETHUSDT,contract_margin_settle_fee,-0.0183170197,0
1228906310175182857,2024-10-12 09:00:16,USDT,SOLUSDT,contract_margin_settle_fee,-0.0071589444,0
1228785557870104587,2024-10-12 01:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.0083641236,0
1228785556267880485,2024-10-12 01:00:27,USDT,SOLUSDT,contract_margin_settle_fee,0.004191679044,0
1228785554804068362,2024-10-12 01:00:26,USDT,BTCUSDT,contract_margin_settle_fee,-0.0033128816,0
1228664771809267753,2024-10-11 17:00:29,USDT,BTCUSDT,contract_margin_settle_fee,-0.0001866954,0
1228664761856184320,2024-10-11 17:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.0100888879,0
1228664751378812982,2024-10-11 17:00:24,USDT,SOLUSDT,contract_margin_settle_fee,0.006238044632,0
1228543972414738433,2024-10-11 09:00:28,USDT,BTCUSDT,contract_margin_settle_fee,0.001455516,0
1228543966727262224,2024-10-11 09:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.0170149448,0
1228543954047881225,2024-10-11 09:00:24,USDT,SOLUSDT,contract_margin_settle_fee,-0.000423384,0
1228423182218317832,2024-10-11 01:00:30,USDT,BTCUSDT,contract_margin_settle_fee,-0.002050081,0
1228423151272742918,2024-10-11 01:00:22,USDT,ETHUSDT,contract_margin_settle_fee,-0.0182006783,0
1228423135967727665,2024-10-11 01:00:19,USDT,SOLUSDT,contract_margin_settle_fee,-0.0007505082,0
1228302387932450820,2024-10-10 17:00:30,USDT,BTCUSDT,contract_margin_settle_fee,-0.006927438,0
1228302364066861063,2024-10-10 17:00:25,USDT,SOLUSDT,contract_margin_settle_fee,-0.0052391934,0
1228302354201858185,2024-10-10 17:00:22,USDT,ETHUSDT,contract_margin_settle_fee,-0.01884736,0
1228181583840301067,2024-10-10 09:00:28,USDT,ETHUSDT,contract_margin_settle_fee,-0.0199473512,0
1228181582678478849,2024-10-10 09:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.001156587,0
1228181580925259801,2024-10-10 09:00:28,USDT,SOLUSDT,contract_margin_settle_fee,0.003184362838,0
1228060808399441927,2024-10-10 01:00:33,USDT,BTCUSDT,contract_margin_settle_fee,-0.0015755896,0
1228060784546435080,2024-10-10 01:00:27,USDT,SOLUSDT,contract_margin_settle_fee,-0.010018008,0
1228060781623005219,2024-10-10 01:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.010782772,0
1227939987962089475,2024-10-09 17:00:27,USDT,BTCUSDT,contract_margin_settle_fee,-0.0060415674,0
1227939985969795095,2024-10-09 17:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.0179103288,0
1227939981842599940,2024-10-09 17:00:26,USDT,SOLUSDT,contract_margin_settle_fee,-0.0095062176,0
1227819218049323028,2024-10-09 09:00:34,USDT,BTCUSDT,contract_margin_settle_fee,-0.004481784,0
1227819210675736601,2024-10-09 09:00:32,USDT,ETHUSDT,contract_margin_settle_fee,-0.0056242725,0
1227819151989035008,2024-10-09 09:00:18,USDT,SOLUSDT,contract_margin_settle_fee,0.00394923255,0
1227698407464390690,2024-10-09 01:00:30,USDT,BTCUSDT,contract_margin_settle_fee,-0.0073315406,0
1227698397821685786,2024-10-09 01:00:28,USDT,ETHUSDT,contract_margin_settle_fee,-0.017249386,0
1227698391182102529,2024-10-09 01:00:26,USDT,SOLUSDT,contract_margin_settle_fee,-0.0006023892,0
1227577615611219991,2024-10-08 17:00:31,USDT,BTCUSDT,contract_margin_settle_fee,-0.0057898731,0
1227577606408917001,2024-10-08 17:00:29,USDT,SOLUSDT,contract_margin_settle_fee,0.002566763541,0
1227577596338393098,2024-10-08 17:00:26,USDT,ETHUSDT,contract_margin_settle_fee,-0.0147277515,0
1227456811422601288,2024-10-08 09:00:29,USDT,BTCUSDT,contract_margin_settle_fee,-0.0057935745,0
1227456796511850502,2024-10-08 09:00:26,USDT,SOLUSDT,contract_margin_settle_fee,-0.0110690514,0
1227456767801839660,2024-10-08 09:00:19,USDT,ETHUSDT,contract_margin_settle_fee,-0.0171640511,0
1227336008316112914,2024-10-08 01:00:27,USDT,BTCUSDT,contract_margin_settle_fee,0.001307961425,0
1227335999268999201,2024-10-08 01:00:25,USDT,ETHUSDT,contract_margin_settle_fee,-0.0108511872,0
1227335982256902193,2024-10-08 01:00:21,USDT,SOLUSDT,contract_margin_settle_fee,0.000172804164,0
1227215219990351895,2024-10-07 17:00:29,USDT,BTCUSDT,contract_margin_settle_fee,-0.0016543306,0
1227215213430460418,2024-10-07 17:00:28,USDT,ETHUSDT,contract_margin_settle_fee,-0.0057132537,0
1227215169335742467,2024-10-07 17:00:17,USDT,SOLUSDT,contract_margin_settle_fee,-0.000535068,0
1227094430532128794,2024-10-07 09:00:31,USDT,BTCUSDT,contract_margin_settle_fee,0.001270618407,0
1227094401184583692,2024-10-07 09:00:24,USDT,ETHUSDT,contract_margin_settle_fee,-0.0163153732,0
1227094366967451679,2024-10-07 09:00:16,USDT,SOLUSDT,contract_margin_settle_fee,-0.0071922654,0
1226973624820977682,2024-10-07 01:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.003767418,0
1226973613479579662,2024-10-07 01:00:26,USDT,ETHUSDT,contract_margin_settle_fee,-0.0073409084,0
1226973584421441552,2024-10-07 01:00:19,USDT,SOLUSDT,contract_margin_settle_fee,-0.0050076324,0
1226852836289695813,2024-10-06 17:00:30,USDT,BTCUSDT,contract_margin_settle_fee,-0.0036986038,0
1226852827695566975,2024-10-06 17:00:28,USDT,ETHUSDT,contract_margin_settle_fee,-0.0061624584,0
1226852794770280590,2024-10-06 17:00:20,USDT,SOLUSDT,contract_margin_settle_fee,-0.0045520488,0
1226732029173452818,2024-10-06 09:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.002724744,0
1226732019987927058,2024-10-06 09:00:25,USDT,ETHUSDT,contract_margin_settle_fee,-0.0108246208,0
1226732013474172928,2024-10-06 09:00:24,USDT,SOLUSDT,contract_margin_settle_fee,-0.01071885,0
1226611239107055629,2024-10-06 01:00:29,USDT,BTCUSDT,contract_margin_settle_fee,-0.0008066695,0
1226611216453619713,2024-10-06 01:00:24,USDT,SOLUSDT,contract_margin_settle_fee,-0.01026072,0
1226611181343100930,2024-10-06 01:00:15,USDT,ETHUSDT,contract_margin_settle_fee,-0.0167250006,0
1226490430556360715,2024-10-05 17:00:26,USDT,BTCUSDT,contract_margin_settle_fee,-0.0006834993,0
1226490428639563802,2024-10-05 17:00:25,USDT,ETHUSDT,contract_margin_settle_fee,-0.0091248822,0
1226490392149118979,2024-10-05 17:00:17,USDT,SOLUSDT,contract_margin_settle_fee,-0.0002570652,0
1226369633103794196,2024-10-05 09:00:26,USDT,BTCUSDT,contract_margin_settle_fee,-0.0003722706,0
1226369628418756610,2024-10-05 09:00:24,USDT,ETHUSDT,contract_margin_settle_fee,-0.0148704248,0
1226369595791265801,2024-10-05 09:00:17,USDT,SOLUSDT,contract_margin_settle_fee,-0.0098337312,0
1226248859688783885,2024-10-05 01:00:31,USDT,BTCUSDT,contract_margin_settle_fee,0.00124144201,0
1226248844975165480,2024-10-05 01:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.020103622,0
1226248829795979267,2024-10-05 01:00:24,USDT,SOLUSDT,contract_margin_settle_fee,-0.0058405608,0
1226128050064347144,2024-10-04 17:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.0004947,0
1226128037653401601,2024-10-04 17:00:25,USDT,ETHUSDT,contract_margin_settle_fee,-0.007101129,0
1226128031173201959,2024-10-04 17:00:23,USDT,SOLUSDT,contract_margin_settle_fee,-0.00854106,0
1226007283116953603,2024-10-04 09:00:35,USDT,BTCUSDT,contract_margin_settle_fee,-0.0016581456,0
1226007270102028293,2024-10-04 09:00:31,USDT,SOLUSDT,contract_margin_settle_fee,0.005188897356,0
1226007263999315981,2024-10-04 09:00:30,USDT,ETHUSDT,contract_margin_settle_fee,-0.0074986065,0
1225886458732761106,2024-10-04 01:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.0050402663,0
1225886449274605579,2024-10-04 01:00:26,USDT,ETHUSDT,contract_margin_settle_fee,-0.0090420715,0
1225886435353710594,2024-10-04 01:00:22,USDT,SOLUSDT,contract_margin_settle_fee,-0.0033633858,0
1225765654120517645,2024-10-03 17:00:26,USDT,BTCUSDT,contract_margin_settle_fee,-0.0035159484,0
1225765627235029011,2024-10-03 17:00:19,USDT,ETHUSDT,contract_margin_settle_fee,-0.008188775,0
1225765622331887627,2024-10-03 17:00:18,USDT,SOLUSDT,contract_margin_settle_fee,0.000324671287,0
1225644874476965906,2024-10-03 09:00:30,USDT,BTCUSDT,contract_margin_settle_fee,-0.0031072719,0
1225644858282758177,2024-10-03 09:00:26,USDT,ETHUSDT,contract_margin_settle_fee,-0.008272285,0
1225644829421752325,2024-10-03 09:00:19,USDT,SOLUSDT,contract_margin_settle_fee,-0.005454111,0
1225524070430953498,2024-10-03 01:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.0029100336,0
1225524051929878565,2024-10-03 01:00:23,USDT,SOLUSDT,contract_margin_settle_fee,-0.0007566156,0
1225524037828628488,2024-10-03 01:00:20,USDT,ETHUSDT,contract_margin_settle_fee,-0.0046313232,0
1225403284252676119,2024-10-02 17:00:30,USDT,BTCUSDT,contract_margin_settle_fee,-0.0056896204,0
1225403254246625285,2024-10-02 17:00:23,USDT,ETHUSDT,contract_margin_settle_fee,-0.019111869,0
1225403221715603471,2024-10-02 17:00:15,USDT,SOLUSDT,contract_margin_settle_fee,-0.0080486952,0
1225282484325470226,2024-10-02 09:00:29,USDT,BTCUSDT,contract_margin_settle_fee,-0.00647955,0
1225282448992653321,2024-10-02 09:00:21,USDT,ETHUSDT,contract_margin_settle_fee,-0.0131993456,0
1225282442218852357,2024-10-02 09:00:19,USDT,SOLUSDT,contract_margin_settle_fee,-0.00141816,0
1225161681927819310,2024-10-02 01:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.0052292816,0
1225161669151969295,2024-10-02 01:00:25,USDT,ETHUSDT,contract_margin_settle_fee,-0.018843825,0
1225161622007992327,2024-10-02 01:00:13,USDT,SOLUSDT,contract_margin_settle_fee,-0.010887675,0
1225125758863298564,2024-10-01 22:37:43,USDT,BTCUSDT,close_long,0.7327482348,-0.15501909
1225040888157851670,2024-10-01 17:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.0484688088,0
1225040869056991242,2024-10-01 17:00:24,USDT,SOLUSDT,contract_margin_settle_fee,-0.0105844584,0
1225040859158433810,2024-10-01 17:00:21,USDT,ETHUSDT,contract_margin_settle_fee,-0.016604301,0
1224920103921537189,2024-10-01 09:00:31,USDT,BTCUSDT,contract_margin_settle_fee,-0.0445648104,0
1224920093913927700,2024-10-01 09:00:28,USDT,ETHUSDT,contract_margin_settle_fee,-0.0214827592,0
1224920089459576875,2024-10-01 09:00:27,USDT,SOLUSDT,contract_margin_settle_fee,-0.011200161,0
1224799290769690644,2024-10-01 01:00:27,USDT,BTCUSDT,contract_margin_settle_fee,-0.0482425248,0
1224799285447118882,2024-10-01 01:00:25,USDT,ETHUSDT,contract_margin_settle_fee,-0.0187558056,0
1224799279075971076,2024-10-01 01:00:24,USDT,SOLUSDT,contract_margin_settle_fee,-0.0112516956,0
1224678499424030730,2024-09-30 17:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.045744408,0
1224678491085754370,2024-09-30 17:00:26,USDT,ETHUSDT,contract_margin_settle_fee,-0.01997996,0
1224678454872133768,2024-09-30 17:00:17,USDT,SOLUSDT,contract_margin_settle_fee,-0.011558775,0
1224579230616670214,2024-09-30 10:26:00,USDT,BTCUSDT,open_long,0,-0.06523002
1224557705297547286,2024-09-30 09:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.024526682,0
1224557700071444508,2024-09-30 09:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.0160596345,0
1224557695063445508,2024-09-30 09:00:26,USDT,SOLUSDT,contract_margin_settle_fee,-0.0107255988,0
1224436926551576577,2024-09-30 01:00:32,USDT,BTCUSDT,contract_margin_settle_fee,-0.0083920512,0
1224436907870146565,2024-09-30 01:00:28,USDT,SOLUSDT,contract_margin_settle_fee,-0.011213304,0
1224436900152627205,2024-09-30 01:00:26,USDT,ETHUSDT,contract_margin_settle_fee,-0.013388256,0
1224316114683187214,2024-09-29 17:00:29,USDT,ETHUSDT,contract_margin_settle_fee,-0.0169766233,0
1224316113181626385,2024-09-29 17:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.0252390528,0
1224316079966933006,2024-09-29 17:00:20,USDT,SOLUSDT,contract_margin_settle_fee,-0.0104707188,0
1224195330442678292,2024-09-29 09:00:31,USDT,BTCUSDT,contract_margin_settle_fee,-0.0109927776,0
1224195321076797449,2024-09-29 09:00:29,USDT,ETHUSDT,contract_margin_settle_fee,-0.0145956055,0
1224195291439845377,2024-09-29 09:00:22,USDT,SOLUSDT,contract_margin_settle_fee,-0.010724601,0
1224074524035272726,2024-09-29 01:00:29,USDT,BTCUSDT,contract_margin_settle_fee,-0.0023705028,0
1224074518200995844,2024-09-29 01:00:28,USDT,ETHUSDT,contract_margin_settle_fee,-0.0076748392,0
1224074514598088728,2024-09-29 01:00:27,USDT,SOLUSDT,contract_margin_settle_fee,-0.0104356872,0
1223953732505063447,2024-09-28 17:00:30,USDT,BTCUSDT,contract_margin_settle_fee,-0.0044605484,0
1223953731297103913,2024-09-28 17:00:30,USDT,ETHUSDT,contract_margin_settle_fee,-0.0151313589,0
1223953712137523204,2024-09-28 17:00:25,USDT,SOLUSDT,contract_margin_settle_fee,-0.011854458,0
1223832924994555936,2024-09-28 09:00:27,USDT,BTCUSDT,contract_margin_settle_fee,-0.0281580344,0
1223832916832440335,2024-09-28 09:00:25,USDT,ETHUSDT,contract_margin_settle_fee,-0.0119926912,0
1223832914437492752,2024-09-28 09:00:25,USDT,SOLUSDT,contract_margin_settle_fee,-0.0108801504,0
1223712138484928545,2024-09-28 01:00:29,USDT,BTCUSDT,contract_margin_settle_fee,-0.0173663952,0
1223712123830030349,2024-09-28 01:00:26,USDT,ETHUSDT,contract_margin_settle_fee,-0.021493332,0
1223712119270821896,2024-09-28 01:00:25,USDT,SOLUSDT,contract_margin_settle_fee,-0.0110616948,0
1223591331150581788,2024-09-27 17:00:27,USDT,BTCUSDT,contract_margin_settle_fee,-0.0073892336,0
1223591324376780807,2024-09-27 17:00:25,USDT,ETHUSDT,contract_margin_settle_fee,-0.013143368,0
1223591321650483209,2024-09-27 17:00:24,USDT,SOLUSDT,contract_margin_settle_fee,-0.0117337572,0
1223470542388613136,2024-09-27 09:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.0193732296,0
1223470526194405394,2024-09-27 09:00:25,USDT,ETHUSDT,contract_margin_settle_fee,-0.0145018146,0
1223470524340523030,2024-09-27 09:00:24,USDT,SOLUSDT,contract_margin_settle_fee,-0.0012283206,0
1223349746622156830,2024-09-27 01:00:29,USDT,BTCUSDT,contract_margin_settle_fee,-0.0307496672,0
1223349739231793153,2024-09-27 01:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.0209964972,0
1223349734626447364,2024-09-27 01:00:26,USDT,SOLUSDT,contract_margin_settle_fee,-0.0109138536,0
1223228940009230342,2024-09-26 17:00:26,USDT,ETHUSDT,contract_margin_settle_fee,-0.0211560174,0
1223228937400373253,2024-09-26 17:00:25,USDT,BTCUSDT,contract_margin_settle_fee,-0.0318157456,0
1223228933369647123,2024-09-26 17:00:24,USDT,SOLUSDT,contract_margin_settle_fee,-0.0109320024,0
1223108144385380391,2024-09-26 09:00:26,USDT,BTCUSDT,contract_margin_settle_fee,-0.0201698692,0
1223108143152254995,2024-09-26 09:00:26,USDT,ETHUSDT,contract_margin_settle_fee,-0.0176644608,0
1223108132758769686,2024-09-26 09:00:23,USDT,SOLUSDT,contract_margin_settle_fee,-0.008194608,0
1222987360446861315,2024-09-26 01:00:29,USDT,BTCUSDT,contract_margin_settle_fee,-0.005050568,0
1222987351131312131,2024-09-26 01:00:27,USDT,ETHUSDT,contract_margin_settle_fee,-0.015346478,0
1222987338992996355,2024-09-26 01:00:24,USDT,SOLUSDT,contract_margin_settle_fee,-0.0043493184,0
1222866560259608584,2024-09-25 17:00:28,USDT,ETHUSDT,contract_margin_settle_fee,-0.0078244047,0
1222866556707033136,2024-09-25 17:00:27,USDT,BTCUSDT,contract_margin_settle_fee,-0.00634654,0
1222866529288867852,2024-09-25 17:00:21,USDT,SOLUSDT,contract_margin_settle_fee,-0.0064047822,0
1222745774253297671,2024-09-25 09:00:30,USDT,BTCUSDT,contract_margin_settle_fee,-0.0035733656,0
1222745758323331178,2024-09-25 09:00:26,USDT,ETHUSDT,contract_margin_settle_fee,-0.0115562286,0
1222745749968277527,2024-09-25 09:00:24,USDT,SOLUSDT,contract_margin_settle_fee,-0.01078056,0
1222624961889980420,2024-09-25 01:00:26,USDT,BTCUSDT,contract_margin_settle_fee,-0.0041116928,0
1222624957200748560,2024-09-25 01:00:25,USDT,ETHUSDT,contract_margin_settle_fee,-0.0051989392,0
1222624940360617992,2024-09-25 01:00:21,USDT,SOLUSDT,contract_margin_settle_fee,-0.0102618432,0
1222504169143422991,2024-09-24 17:00:27,USDT,BTCUSDT,contract_margin_settle_fee,0.000505497478,0
1222504151070167047,2024-09-24 17:00:23,USDT,SOLUSDT,contract_margin_settle_fee,-0.0006108354,0
1222504148276760578,2024-09-24 17:00:22,USDT,ETHUSDT,contract_margin_settle_fee,-0.0106029336,0
1222383391433445415,2024-09-24 09:00:31,USDT,BTCUSDT,contract_margin_settle_fee,-0.007622616,0
1222383380167544846,2024-09-24 09:00:29,USDT,ETHUSDT,contract_margin_settle_fee,-0.0094471125,0
1222383376736604173,2024-09-24 09:00:28,USDT,SOLUSDT,contract_margin_settle_fee,-0.007503987,0
1222262580580077626,2024-09-24 01:00:28,USDT,BTCUSDT,contract_margin_settle_fee,-0.0081029504,0
1222262573827248173,2024-09-24 01:00:26,USDT,ETHUSDT,contract_margin_settle_fee,-0.0088899552,0
1222262536418250770,2024-09-24 01:00:17,USDT,SOLUSDT,contract_margin_settle_fee,-0.0058167792,0
1222141773707104263,2024-09-23 17:00:25,USDT,BTCUSDT,contract_margin_settle_fee,-0.017804668,0
1222141764794208257,2024-09-23 17:00:23,USDT,SOLUSDT,contract_margin_settle_fee,0.002161041595,0
1222141754836930568,2024-09-23 17:00:21,USDT,ETHUSDT,contract_margin_settle_fee,-0.0123544344,0
1222020985347788812,2024-09-23 09:00:27,USDT,BTCUSDT,contract_margin_settle_fee,-0.0043192512,0
1222020982441136129,2024-09-23 09:00:26,USDT,ETHUSDT,contract_margin_settle_fee,-0.0146278454,0
1222020976711716879,2024-09-23 09:00:25,USDT,SOLUSDT,contract_margin_settle_fee,-0.005234724,0
1221900178164437004,2024-09-23 01:00:24,USDT,BTCUSDT,contract_margin_settle_fee,-0.0223678752,0
1221900152260415496,2024-09-23 01:00:18,USDT,SOLUSDT,contract_margin_settle_fee,0.004776165498,0
